,mz,ISP2_2_MR1_1|D1|9b176338-f1f4-4b97-ab07-483c98d3b21e,ISP2_2_MR1_2|D2|dd613e71-0682-4482-a1f3-7eef4a1e2a89,ISP2_2_MR1_3|D3|6ce3ad15-4880-4e70-a1f9-3cd79bfadc84,ISP2_2_MR1_4|D4|c5ab95ee-1ae7-4c8d-9d24-a8fc6285f581,ISP2_2_MR1_5|D5|7bc3e656-d008-4e41-9aa9-7bc45307b012
5231,444.194,663.0,475.0,454.0,299.0,272.0
5232,444.1973,663.0,599.0,454.0,482.0,272.0
5233,444.2007,1326.0,1198.0,908.0,964.0,544.0
5234,444.2073,663.0,646.0,589.0,482.0,272.0
5235,444.2107,612.0,646.0,589.0,482.0,272.0
5236,444.2173,612.0,664.0,589.0,482.0,555.0
5237,444.2207,1224.0,1328.0,1178.0,1013.0,1110.0
5238,444.2273,1851.0,2358.0,2211.0,1593.0,1665.0
5239,444.234,1186.0,1762.0,1474.0,1062.0,1110.0
5240,444.2373,1186.0,1762.0,1474.0,1062.0,1152.0
5241,444.244,1256.0,1762.0,1474.0,896.0,1152.0
5242,444.2506,628.0,923.0,708.0,448.0,576.0
5243,444.2573,947.0,923.0,708.0,448.0,476.0
5244,444.2606,947.0,923.0,708.0,617.0,476.0
5245,444.264,1894.0,1846.0,1416.0,1234.0,952.0
5246,444.2673,947.0,431.0,708.0,617.0,458.0
5247,444.2706,947.0,431.0,708.0,617.0,458.0
5248,444.2773,947.0,431.0,708.0,617.0,458.0
5249,444.2873,1894.0,878.0,2998.0,1234.0,474.0
5250,444.3106,24860.0,23650.0,11450.0,15065.0,13840.0
5251,444.3872,0.0,0.0,0.0,284.0,0.0
5252,444.3939,0.0,0.0,0.0,337.0,0.0
5253,444.977,0.0,0.0,310.0,0.0,0.0
5254,445.1637,435.0,460.0,436.0,314.0,228.0
5255,445.1704,870.0,828.0,872.0,628.0,456.0
5256,445.1738,435.0,414.0,436.0,314.0,228.0
5257,445.1838,870.0,878.0,872.0,882.0,738.0
5258,445.1871,435.0,439.0,436.0,441.0,369.0
5259,445.1904,467.0,439.0,436.0,441.0,369.0
5260,445.1938,467.0,476.0,436.0,441.0,369.0
5261,445.1971,467.0,476.0,436.0,360.0,369.0
5262,445.2004,467.0,476.0,436.0,360.0,369.0
5263,445.2071,1590.0,1224.0,885.0,720.0,820.0
5264,445.2104,795.0,612.0,449.0,360.0,410.0
5265,445.2138,795.0,612.0,449.0,445.0,410.0
5266,445.2171,1590.0,1578.0,898.0,890.0,820.0
5267,445.2238,1590.0,1578.0,1450.0,890.0,740.0
5268,445.2304,1158.0,1610.0,1450.0,890.0,858.0
5269,445.2338,579.0,805.0,725.0,445.0,429.0
5270,445.2404,579.0,805.0,725.0,759.0,429.0
5271,445.2538,4988.0,3412.0,2428.0,3036.0,3760.0
5272,445.2571,1247.0,853.0,607.0,759.0,940.0
5273,445.2671,1540.0,1447.0,783.0,957.0,901.0
5274,445.2704,4620.0,4341.0,2349.0,2871.0,2703.0
5275,445.2705,1540.0,1447.0,783.0,957.0,901.0
5276,445.2905,3080.0,906.0,778.0,1914.0,552.0
5277,445.2938,1263.0,453.0,389.0,616.0,276.0
5278,445.2971,1263.0,453.0,389.0,616.0,268.0
5279,445.3038,1263.0,613.0,553.0,616.0,268.0
5280,445.3105,1263.0,1053.0,553.0,616.0,751.0
5281,445.3138,3789.0,3159.0,1491.0,1848.0,2253.0
5282,445.3171,2526.0,2106.0,994.0,1232.0,1502.0
5283,445.3738,0.0,0.0,0.0,237.0,0.0
5284,445.3938,0.0,0.0,0.0,245.0,0.0
5285,445.9643,0.0,0.0,0.0,266.0,0.0
5286,446.1679,550.0,401.0,318.0,415.0,341.0
5287,446.1746,550.0,401.0,318.0,415.0,341.0
5288,446.1779,550.0,401.0,318.0,415.0,298.0
5289,446.1813,550.0,401.0,318.0,415.0,298.0
5290,446.1846,550.0,401.0,314.0,351.0,298.0
5291,446.1879,550.0,401.0,314.0,351.0,371.0
5292,446.1913,1100.0,802.0,628.0,702.0,742.0
5293,446.198,1100.0,1382.0,866.0,866.0,690.0
5294,446.2013,1100.0,1382.0,866.0,866.0,690.0
5295,446.2046,550.0,691.0,433.0,433.0,302.0
5296,446.208,1126.0,1382.0,1036.0,932.0,604.0
5297,446.2113,563.0,744.0,518.0,466.0,302.0
5298,446.2147,1689.0,2232.0,1466.0,1398.0,993.0
5299,446.2213,720.0,744.0,474.0,466.0,331.0
5300,446.2247,720.0,744.0,474.0,338.0,331.0
5301,446.2347,2912.0,3504.0,2288.0,1352.0,2000.0
5302,446.2414,1456.0,1752.0,1144.0,720.0,1098.0
5303,446.248,1281.0,876.0,599.0,360.0,549.0
5304,446.2547,5124.0,3676.0,2396.0,2192.0,2232.0
5305,446.2581,1281.0,919.0,599.0,548.0,558.0
5306,446.2681,988.0,777.0,542.0,365.0,558.0
5307,446.2714,988.0,777.0,542.0,365.0,359.0
5308,446.2747,1976.0,1554.0,1081.0,730.0,718.0
5309,446.2781,1976.0,1922.0,1078.0,701.0,718.0
5310,446.2814,2964.0,2883.0,1617.0,1008.0,1077.0
5311,446.3181,1044.0,1922.0,588.0,672.0,554.0
5312,446.3215,522.0,961.0,294.0,336.0,277.0
5313,447.1599,923.0,657.0,290.0,251.0,384.0
5314,447.1632,923.0,657.0,290.0,251.0,384.0
5315,447.1833,1846.0,1314.0,774.0,1070.0,768.0
5316,447.1866,1846.0,1314.0,774.0,1070.0,768.0
5317,447.1933,1846.0,1502.0,774.0,1070.0,862.0
5318,447.2,708.0,751.0,605.0,535.0,431.0
5319,447.2033,708.0,751.0,605.0,402.0,431.0
5320,447.21,1416.0,1192.0,860.0,804.0,862.0
5321,447.2167,708.0,596.0,430.0,402.0,389.0
5322,447.22,708.0,596.0,430.0,402.0,389.0
5323,447.2267,1510.0,1072.0,938.0,804.0,778.0
5324,447.23,755.0,620.0,469.0,402.0,389.0
5325,447.2334,755.0,620.0,469.0,587.0,554.0
5326,447.2367,1510.0,1240.0,1386.0,1174.0,1108.0
5327,447.2434,755.0,660.0,693.0,587.0,666.0
5328,447.2467,1194.0,1320.0,1386.0,1174.0,1332.0
5329,447.2501,597.0,660.0,511.0,587.0,666.0
5330,447.2534,1194.0,1320.0,1022.0,1174.0,1332.0
5331,447.2635,638.0,698.0,676.0,466.0,622.0
5332,447.2668,1276.0,1396.0,1352.0,932.0,1244.0
5333,447.2701,1276.0,1396.0,1352.0,932.0,1244.0
5334,447.2735,659.0,698.0,676.0,466.0,622.0
5335,447.2835,1318.0,1074.0,744.0,932.0,800.0
5336,447.2869,659.0,537.0,372.0,466.0,400.0
5337,447.3036,659.0,537.0,275.0,466.0,400.0
5338,448.1562,520.0,672.0,242.0,321.0,284.0
5339,448.1696,520.0,672.0,242.0,321.0,284.0
5340,448.1763,520.0,672.0,242.0,321.0,284.0
5341,448.1897,1040.0,1344.0,716.0,898.0,726.0
5342,448.1964,1089.0,1344.0,952.0,898.0,726.0
5343,448.1997,1138.0,1234.0,952.0,898.0,726.0
5344,448.2031,1138.0,1234.0,909.0,898.0,726.0
5345,448.2064,569.0,617.0,433.0,449.0,374.0
5346,448.2098,569.0,617.0,433.0,449.0,374.0
5347,448.2165,717.0,617.0,433.0,529.0,397.0
5348,448.2198,717.0,1070.0,554.0,529.0,397.0
5349,448.2232,717.0,1070.0,554.0,529.0,397.0
5350,448.2298,1522.0,2140.0,1108.0,1008.0,1228.0
5351,448.2332,1610.0,2140.0,1108.0,1008.0,1228.0
5352,448.2399,805.0,786.0,537.0,504.0,547.0
5353,448.2432,1610.0,1572.0,1074.0,698.0,1094.0
5354,448.2466,805.0,786.0,537.0,349.0,547.0
5355,448.2499,784.0,786.0,537.0,349.0,547.0
5356,448.2533,784.0,683.0,537.0,349.0,472.0
5357,448.2566,784.0,683.0,606.0,349.0,472.0
5358,448.26,784.0,683.0,606.0,349.0,472.0
5359,448.2666,658.0,599.0,606.0,356.0,363.0
5360,448.2667,658.0,599.0,606.0,356.0,363.0
5361,448.2733,1974.0,1797.0,1818.0,1068.0,1089.0
5362,448.28,658.0,599.0,606.0,283.0,363.0
5363,448.2867,430.0,599.0,415.0,304.0,363.0
5364,448.3001,430.0,599.0,415.0,237.0,262.0
5365,448.3035,860.0,1198.0,830.0,474.0,524.0
5366,448.3068,430.0,599.0,415.0,237.0,262.0
5367,449.1705,747.0,404.0,355.0,410.0,287.0
5368,449.1738,747.0,404.0,355.0,410.0,287.0
5369,449.1805,747.0,404.0,355.0,410.0,287.0
5370,449.1939,1494.0,1348.0,874.0,820.0,972.0
5371,449.2006,2241.0,2022.0,1311.0,1230.0,1458.0
5372,449.2107,1494.0,1580.0,874.0,1048.0,1008.0
5373,449.214,1070.0,790.0,733.0,524.0,504.0
5374,449.2207,1070.0,1081.0,733.0,471.0,530.0
5375,449.2241,2140.0,2162.0,1466.0,942.0,1060.0
5376,449.2274,2140.0,2162.0,1466.0,942.0,1060.0
5377,449.2408,1432.0,1600.0,1620.0,1060.0,1024.0
5378,449.2442,1432.0,1600.0,1620.0,1060.0,1024.0
5379,449.2475,716.0,677.0,810.0,530.0,512.0
5380,449.2509,716.0,677.0,810.0,530.0,512.0
5381,449.2542,741.0,677.0,810.0,427.0,278.0
5382,449.2609,1482.0,974.0,766.0,854.0,556.0
5383,449.2643,741.0,487.0,383.0,427.0,278.0
5384,449.271,741.0,593.0,383.0,427.0,278.0
5385,449.2777,741.0,593.0,383.0,427.0,255.0
5386,449.281,741.0,593.0,352.0,427.0,255.0
5387,449.2844,741.0,593.0,352.0,427.0,255.0
5388,450.1691,960.0,1082.0,726.0,802.0,594.0
5389,450.1758,1440.0,1512.0,1089.0,1196.0,891.0
5390,450.1825,480.0,504.0,357.0,394.0,297.0
5391,450.1892,480.0,504.0,357.0,394.0,420.0
5392,450.1926,960.0,1634.0,714.0,788.0,840.0
5393,450.2026,756.0,817.0,491.0,701.0,420.0
5394,450.206,756.0,817.0,497.0,701.0,583.0
5395,450.2093,1512.0,1634.0,994.0,1402.0,1166.0
5396,450.216,1230.0,1420.0,1006.0,1402.0,1166.0
5397,450.2194,1230.0,1420.0,1006.0,1402.0,1166.0
5398,450.2228,650.0,710.0,503.0,701.0,391.0
5399,450.2261,1950.0,2130.0,1509.0,2043.0,1173.0
5400,450.2362,650.0,710.0,367.0,681.0,391.0
5401,450.2563,1573.0,1310.0,794.0,1212.0,1180.0
5402,450.2596,4719.0,3930.0,2382.0,3636.0,3540.0
5403,450.263,1573.0,1310.0,794.0,1212.0,1180.0
5404,450.2898,10715.0,14085.0,6680.0,8395.0,9415.0
5405,450.3099,1515.0,8451.0,1401.0,5037.0,687.0
5406,451.1823,876.0,488.0,360.0,379.0,265.0
5407,451.1856,876.0,488.0,360.0,379.0,265.0
5408,451.1923,876.0,488.0,360.0,379.0,265.0
5409,451.2024,1752.0,1124.0,1292.0,758.0,904.0
5410,451.2058,1752.0,1026.0,1292.0,758.0,904.0
5411,451.2091,1752.0,1026.0,1292.0,758.0,904.0
5412,451.2158,876.0,513.0,419.0,371.0,359.0
5413,451.2225,876.0,815.0,419.0,371.0,359.0
5414,451.2259,1120.0,815.0,419.0,371.0,359.0
5415,451.2293,1120.0,815.0,419.0,371.0,1003.0
5416,451.236,2240.0,2000.0,1644.0,1688.0,2006.0
5417,451.2393,3360.0,3000.0,2466.0,2532.0,3009.0
5418,451.2494,1120.0,1000.0,572.0,547.0,1003.0
5419,451.2561,1956.0,2000.0,950.0,1094.0,2006.0
5420,451.2628,1956.0,3360.0,1268.0,1094.0,2038.0
5421,451.2729,1605.0,1680.0,846.0,1253.0,1019.0
5422,451.2763,6420.0,6720.0,3384.0,5012.0,4076.0
5423,451.2897,797.0,595.0,522.0,434.0,472.0
5424,451.293,2391.0,1785.0,1566.0,1302.0,1416.0
5425,451.2964,797.0,595.0,541.0,434.0,472.0
5426,451.2998,797.0,595.0,541.0,434.0,472.0
5427,451.3065,2391.0,1254.0,1266.0,1071.0,1326.0
5428,451.3132,797.0,418.0,393.0,357.0,442.0
5429,451.3165,797.0,418.0,393.0,357.0,442.0
5430,452.1697,601.0,649.0,287.0,533.0,236.0
5431,452.173,601.0,649.0,287.0,533.0,236.0
5432,452.1831,601.0,649.0,487.0,533.0,309.0
5433,452.1898,601.0,649.0,487.0,533.0,286.0
5434,452.1932,1202.0,1298.0,974.0,1066.0,572.0
5435,452.1966,1202.0,1298.0,974.0,1066.0,808.0
5436,452.1999,601.0,649.0,405.0,533.0,404.0
5437,452.2033,601.0,604.0,405.0,533.0,404.0
5438,452.21,1202.0,1208.0,948.0,1086.0,808.0
5439,452.2201,1136.0,604.0,818.0,543.0,592.0
5440,452.2302,2272.0,2132.0,1636.0,1160.0,1184.0
5441,452.2335,2272.0,2132.0,1636.0,1237.0,1184.0
5442,452.2369,2272.0,2132.0,996.0,1314.0,1184.0
5443,452.2436,1136.0,706.0,498.0,657.0,336.0
5444,452.2503,2272.0,1412.0,996.0,1160.0,672.0
5445,452.2537,714.0,740.0,606.0,580.0,336.0
5446,452.257,714.0,740.0,606.0,580.0,513.0
5447,452.2604,714.0,740.0,606.0,550.0,513.0
5448,452.2638,1428.0,1356.0,1212.0,1100.0,1026.0
5449,452.2671,1428.0,1356.0,1212.0,1100.0,1026.0
5450,452.2739,3485.0,4285.0,2995.0,2670.0,3445.0
5451,452.2839,1272.0,1760.0,1184.0,1068.0,1378.0
5452,452.2873,636.0,880.0,592.0,362.0,298.0
5453,452.294,1908.0,1311.0,873.0,1086.0,894.0
5454,452.3007,474.0,437.0,291.0,362.0,298.0
5455,452.3041,474.0,437.0,291.0,362.0,298.0
5456,453.1548,463.0,581.0,380.0,245.0,427.0
5457,453.1716,463.0,581.0,380.0,245.0,427.0
5458,453.175,463.0,581.0,380.0,371.0,427.0
5459,453.1783,463.0,581.0,380.0,371.0,427.0
5460,453.1851,553.0,581.0,380.0,371.0,427.0
5461,453.1884,553.0,581.0,380.0,371.0,427.0
5462,453.1918,1172.0,1162.0,952.0,742.0,854.0
5463,453.1985,586.0,581.0,476.0,371.0,1061.0
5464,453.2053,586.0,1320.0,442.0,371.0,1061.0
5465,453.2187,5712.0,5280.0,2748.0,3012.0,4244.0
5466,453.2221,1428.0,1320.0,637.0,753.0,1061.0
5467,453.2254,1428.0,1320.0,637.0,753.0,1061.0
5468,453.2389,645.0,601.0,513.0,465.0,478.0
5469,453.2456,1935.0,1803.0,1539.0,1395.0,1434.0
5470,453.2524,1655.0,1202.0,1124.0,834.0,956.0
5471,453.2591,2020.0,1576.0,1472.0,834.0,930.0
5472,453.2625,3030.0,2364.0,2208.0,1251.0,1395.0
5473,453.2692,1010.0,788.0,736.0,367.0,459.0
5474,453.2726,651.0,620.0,736.0,367.0,459.0
5475,453.2793,651.0,620.0,756.0,314.0,258.0
5476,453.2826,1302.0,1240.0,1512.0,628.0,516.0
5477,453.286,651.0,620.0,756.0,314.0,258.0
5478,453.2927,1302.0,1240.0,1512.0,634.0,516.0
5479,453.2995,651.0,620.0,756.0,313.0,258.0
5480,453.3264,651.0,620.0,259.0,313.0,258.0
5481,453.3769,0.0,0.0,314.0,293.0,0.0
5482,453.424,0.0,0.0,314.0,287.0,0.0
5483,453.4273,0.0,0.0,314.0,287.0,0.0
5484,454.1747,476.0,410.0,320.0,387.0,289.0
5485,454.178,476.0,410.0,320.0,387.0,289.0
5486,454.1814,952.0,820.0,640.0,774.0,578.0
5487,454.1882,476.0,410.0,320.0,387.0,351.0
5488,454.1915,565.0,576.0,571.0,387.0,351.0
5489,454.1949,565.0,576.0,571.0,387.0,351.0
5490,454.205,1130.0,1152.0,1142.0,1300.0,1088.0
5491,454.2084,565.0,576.0,571.0,650.0,544.0
5492,454.2151,1059.0,576.0,647.0,650.0,544.0
5493,454.2218,2118.0,1732.0,1294.0,1144.0,1088.0
5494,454.2252,1059.0,866.0,647.0,572.0,544.0
5495,454.2353,2186.0,1732.0,1072.0,780.0,832.0
5496,454.2387,1093.0,866.0,536.0,390.0,416.0
5497,454.242,1093.0,919.0,536.0,390.0,416.0
5498,454.2454,1093.0,919.0,737.0,390.0,442.0
5499,454.2488,3279.0,2757.0,2211.0,1170.0,1326.0
5500,454.2589,903.0,1002.0,696.0,667.0,626.0
5501,454.2622,3612.0,4008.0,2784.0,2668.0,2504.0
5502,454.2757,599.0,526.0,508.0,280.0,454.0
5503,454.2791,599.0,526.0,508.0,280.0,454.0
5504,454.2825,1198.0,1052.0,996.0,560.0,908.0
5505,454.2858,1198.0,1002.0,996.0,560.0,908.0
5506,454.2892,599.0,501.0,498.0,280.0,454.0
5507,454.2993,599.0,501.0,380.0,280.0,454.0
5508,454.3296,642.0,585.0,317.0,245.0,454.0
5509,454.333,642.0,585.0,291.0,245.0,454.0
5510,454.3363,1926.0,1755.0,873.0,735.0,0.0
5511,454.4408,0.0,0.0,377.0,0.0,0.0
5512,455.1822,549.0,600.0,412.0,440.0,407.0
5513,455.1923,1098.0,1200.0,712.0,880.0,814.0
5514,455.2024,1098.0,1200.0,894.0,880.0,814.0
5515,455.2058,902.0,600.0,447.0,440.0,407.0
5516,455.2092,902.0,600.0,447.0,440.0,407.0
5517,455.2126,902.0,600.0,655.0,440.0,407.0
5518,455.2227,1544.0,1278.0,1310.0,800.0,876.0
5519,455.226,1544.0,1278.0,1310.0,800.0,876.0
5520,455.2294,882.0,639.0,587.0,400.0,438.0
5521,455.2328,882.0,639.0,587.0,597.0,438.0
5522,455.2362,882.0,971.0,587.0,597.0,438.0
5523,455.2395,882.0,971.0,587.0,597.0,490.0
5524,455.2429,882.0,971.0,587.0,597.0,490.0
5525,455.2463,882.0,971.0,587.0,597.0,490.0
5526,455.253,524.0,971.0,492.0,483.0,490.0
5527,455.2564,524.0,701.0,492.0,483.0,490.0
5528,455.2598,524.0,701.0,492.0,507.0,490.0
5529,455.2631,524.0,701.0,435.0,507.0,322.0
5530,455.2665,1048.0,1402.0,870.0,1014.0,644.0
5531,455.2766,1812.0,2103.0,1455.0,1182.0,966.0
5532,455.28,604.0,701.0,485.0,394.0,322.0
5533,455.2867,743.0,571.0,539.0,394.0,312.0
5534,455.2935,1486.0,1142.0,1078.0,784.0,624.0
5535,455.2969,743.0,571.0,539.0,392.0,312.0
5536,455.3002,743.0,571.0,283.0,392.0,312.0
5537,455.307,743.0,571.0,283.0,392.0,242.0
5538,455.3103,743.0,571.0,283.0,392.0,242.0
5539,455.3913,16640.0,19395.0,6190.0,19250.0,7570.0
5540,456.1672,531.0,470.0,381.0,431.0,236.0
5541,456.174,1062.0,940.0,548.0,862.0,472.0
5542,456.1774,1062.0,940.0,548.0,862.0,472.0
5543,456.1942,1062.0,944.0,806.0,684.0,716.0
5544,456.1976,1593.0,1416.0,1209.0,1026.0,1074.0
5545,456.2111,531.0,571.0,547.0,342.0,446.0
5546,456.2145,961.0,571.0,547.0,342.0,446.0
5547,456.2179,961.0,571.0,547.0,570.0,446.0
5548,456.2246,961.0,941.0,596.0,570.0,624.0
5549,456.228,1922.0,1882.0,1192.0,1140.0,1248.0
5550,456.2314,1922.0,1882.0,958.0,1140.0,1248.0
5551,456.2381,1539.0,1882.0,958.0,1140.0,1268.0
5552,456.2449,1156.0,1448.0,850.0,846.0,1268.0
5553,456.2483,578.0,724.0,425.0,423.0,634.0
5554,456.2584,803.0,724.0,558.0,426.0,228.0
5555,456.2618,1606.0,1448.0,1116.0,852.0,456.0
5556,456.2651,803.0,724.0,558.0,426.0,228.0
5557,456.2685,803.0,724.0,558.0,426.0,332.0
5558,456.2719,803.0,556.0,558.0,426.0,332.0
5559,456.2786,803.0,556.0,393.0,426.0,332.0
5560,456.2888,871.0,509.0,393.0,647.0,597.0
5561,456.2989,3484.0,2036.0,1664.0,2588.0,2388.0
5562,456.3023,871.0,509.0,441.0,647.0,597.0
5563,456.3056,871.0,509.0,441.0,647.0,597.0
5564,456.3191,871.0,509.0,441.0,335.0,597.0
5565,456.3765,1068.0,1036.0,389.0,244.0,515.0
5566,456.3934,2136.0,2072.0,778.0,2130.0,1030.0
5567,456.3968,3204.0,3108.0,1167.0,3195.0,1545.0
5568,457.052,0.0,0.0,0.0,0.0,228.0
5569,457.15,528.0,457.0,244.0,270.0,273.0
5570,457.177,528.0,457.0,244.0,415.0,273.0
5571,457.1804,528.0,457.0,244.0,415.0,273.0
5572,457.1837,1056.0,914.0,488.0,830.0,546.0
5573,457.1905,528.0,457.0,354.0,415.0,341.0
5574,457.1973,1056.0,974.0,708.0,878.0,682.0
5575,457.2006,528.0,487.0,425.0,439.0,341.0
5576,457.204,1056.0,974.0,850.0,878.0,682.0
5577,457.2108,957.0,711.0,450.0,439.0,464.0
5578,457.2142,957.0,711.0,450.0,568.0,464.0
5579,457.2175,957.0,711.0,450.0,568.0,464.0
5580,457.2243,1914.0,1422.0,1460.0,1136.0,928.0
5581,457.2277,957.0,699.0,730.0,568.0,314.0
5582,457.2344,957.0,699.0,730.0,598.0,314.0
5583,457.2378,957.0,699.0,730.0,598.0,314.0
5584,457.2412,1342.0,733.0,591.0,598.0,314.0
5585,457.2446,1342.0,733.0,591.0,598.0,314.0
5586,457.2547,4026.0,3360.0,1773.0,2808.0,2538.0
5587,457.2581,1342.0,1120.0,618.0,936.0,846.0
5588,457.2615,2684.0,2240.0,1236.0,1872.0,1692.0
5589,457.275,1342.0,548.0,384.0,363.0,521.0
5590,457.2784,1852.0,1096.0,768.0,726.0,1042.0
5591,457.2851,1852.0,1372.0,740.0,726.0,1042.0
5592,457.2919,1852.0,1372.0,676.0,1120.0,1042.0
5593,457.2953,1852.0,1372.0,648.0,1120.0,1088.0
5594,457.2986,1852.0,1372.0,648.0,1120.0,1088.0
5595,457.3155,461.0,511.0,303.0,476.0,307.0
5596,457.3189,922.0,1022.0,606.0,952.0,614.0
5597,457.3223,461.0,441.0,303.0,476.0,307.0
5598,457.3257,922.0,882.0,606.0,952.0,614.0
5599,457.4068,2334225.0,2266990.0,644110.0,1425020.0,755120.0
5600,457.4304,8097.0,8656.0,612.0,3567.0,1465.0
5601,457.4338,32388.0,34624.0,2448.0,14268.0,5860.0
5602,457.5352,3079.0,3417.0,0.0,385.0,0.0
5603,457.5386,3079.0,3417.0,0.0,387.0,0.0
5604,457.542,6158.0,6834.0,0.0,774.0,0.0
5605,457.5724,3112.0,3294.0,0.0,546.0,0.0
5606,457.5859,2478.0,2766.0,0.0,273.0,0.0
5607,457.5893,4956.0,5532.0,0.0,546.0,0.0
5608,457.5961,4816.0,5088.0,0.0,546.0,0.0
5609,457.6096,6279.0,6567.0,0.0,720.0,0.0
5610,458.0424,884.0,1404.0,796.0,0.0,0.0
5611,458.0458,442.0,702.0,398.0,0.0,0.0
5612,458.1506,449.0,503.0,297.0,252.0,257.0
5613,458.1574,449.0,503.0,297.0,252.0,257.0
5614,458.1811,449.0,503.0,326.0,252.0,357.0
5615,458.1845,898.0,1006.0,652.0,504.0,714.0
5616,458.1912,898.0,1006.0,652.0,504.0,714.0
5617,458.198,520.0,527.0,326.0,395.0,228.0
5618,458.2014,520.0,527.0,684.0,395.0,228.0
5619,458.2048,520.0,527.0,684.0,395.0,228.0
5620,458.2081,1040.0,1054.0,1368.0,790.0,456.0
5621,458.2183,2280.0,1304.0,1262.0,1036.0,976.0
5622,458.2217,2280.0,1304.0,1262.0,1036.0,976.0
5623,458.2251,1140.0,652.0,631.0,518.0,399.0
5624,458.2284,844.0,911.0,631.0,518.0,399.0
5625,458.2352,2532.0,2733.0,1674.0,1725.0,1437.0
5626,458.2386,844.0,911.0,558.0,575.0,479.0
5627,458.242,844.0,911.0,558.0,575.0,479.0
5628,458.2487,979.0,783.0,666.0,575.0,554.0
5629,458.2521,979.0,783.0,666.0,509.0,554.0
5630,458.2555,1958.0,1566.0,1332.0,1018.0,862.0
5631,458.2589,979.0,783.0,666.0,509.0,431.0
5632,458.2623,687.0,783.0,666.0,509.0,431.0
5633,458.2657,687.0,739.0,513.0,509.0,471.0
5634,458.269,687.0,739.0,513.0,478.0,471.0
5635,458.2724,1374.0,1478.0,1026.0,956.0,942.0
5636,458.2758,865.0,739.0,495.0,478.0,471.0
5637,458.2792,1730.0,1478.0,990.0,956.0,1170.0
5638,458.2859,1730.0,822.0,1058.0,636.0,1170.0
5639,458.2927,1730.0,822.0,1190.0,636.0,1170.0
5640,458.2961,682.0,411.0,595.0,318.0,585.0
5641,458.3096,682.0,660.0,456.0,419.0,746.0
5642,458.3164,2280.0,1980.0,1368.0,1257.0,2238.0
5643,458.3198,760.0,660.0,456.0,419.0,746.0
5644,458.3232,760.0,660.0,456.0,419.0,746.0
5645,458.3299,760.0,660.0,456.0,239.0,746.0
5646,458.3536,16435.0,13225.0,15600.0,9565.0,5135.0
5647,458.4111,677630.0,670985.0,199180.0,405070.0,218710.0
5648,458.4382,271052.0,1760.0,464.0,162028.0,87484.0
5649,459.1693,658.0,419.0,331.0,602.0,257.0
5650,459.1727,658.0,419.0,331.0,602.0,257.0
5651,459.1863,2632.0,1676.0,1304.0,2408.0,1204.0
5652,459.1964,1974.0,2070.0,978.0,1065.0,1194.0
5653,459.2032,658.0,690.0,608.0,355.0,398.0
5654,459.21,1422.0,1316.0,1216.0,913.0,1396.0
5655,459.2134,711.0,658.0,608.0,558.0,698.0
5656,459.2168,974.0,658.0,608.0,558.0,698.0
5657,459.2235,2922.0,2964.0,2352.0,1674.0,2094.0
5658,459.2303,1079.0,988.0,784.0,497.0,710.0
5659,459.2337,3237.0,2964.0,2352.0,1491.0,2130.0
5660,459.2405,1079.0,3811.0,784.0,497.0,717.0
5661,459.254,9960.0,15244.0,4484.0,9568.0,6524.0
5662,459.2574,2490.0,3811.0,1121.0,2392.0,1631.0
5663,459.2743,2688.0,2352.0,1080.0,4784.0,1290.0
5664,459.2777,1344.0,1176.0,540.0,2392.0,645.0
5665,459.2845,2688.0,1984.0,1080.0,4784.0,986.0
5666,459.2879,1344.0,992.0,540.0,2392.0,493.0
5667,459.3048,1256.0,1186.0,494.0,777.0,315.0
5668,459.3184,1256.0,1186.0,494.0,777.0,959.0
5669,459.3217,5024.0,4744.0,1976.0,3108.0,3836.0
5670,459.3421,827.0,682.0,361.0,524.0,318.0
5671,459.3556,4135.0,3410.0,3895.0,2620.0,1590.0
5672,459.3624,827.0,682.0,779.0,524.0,231.0
5673,459.4132,106805.0,104095.0,24730.0,63495.0,35220.0
5674,460.0807,1839.0,1392.0,0.0,1044.0,912.0
5675,460.0841,613.0,464.0,0.0,348.0,304.0
5676,460.1655,519.0,396.0,271.0,258.0,307.0
5677,460.1688,519.0,396.0,271.0,258.0,307.0
5678,460.1722,519.0,396.0,271.0,258.0,307.0
5679,460.179,519.0,396.0,271.0,258.0,307.0
5680,460.196,1692.0,1617.0,1146.0,1305.0,921.0
5681,460.2027,564.0,539.0,382.0,435.0,307.0
5682,460.2095,564.0,607.0,487.0,476.0,412.0
5683,460.2129,2256.0,2428.0,1948.0,1904.0,1648.0
5684,460.2265,872.0,1056.0,534.0,556.0,467.0
5685,460.2299,1744.0,2112.0,1068.0,1112.0,934.0
5686,460.2333,872.0,1056.0,534.0,556.0,440.0
5687,460.2366,1454.0,2112.0,1268.0,1112.0,880.0
5688,460.2434,1164.0,2112.0,1468.0,1112.0,880.0
5689,460.257,1573.0,1855.0,789.0,1282.0,872.0
5690,460.2604,6292.0,7420.0,3156.0,5128.0,3488.0
5691,460.2672,6328.0,7700.0,3712.0,5128.0,3416.0
5692,460.2807,1582.0,542.0,534.0,317.0,351.0
5693,460.2841,1582.0,542.0,534.0,317.0,351.0
5694,460.2909,1582.0,542.0,504.0,317.0,351.0
5695,460.2943,1582.0,542.0,504.0,317.0,255.0
5696,460.2977,986.0,1084.0,1008.0,634.0,510.0
